pressure;totalQueued;waitingTime;passedCars;noiseEmission;COEmission;CO2Emission;fuelConsumption;occupancy
5;3;0.3;7;260.66473688950924;833.4037338495389;26810.15290954444;11.524793045971336;0.16163793103448273
6;2;0.18;6;285.3491477273019;1179.6175626299832;48841.52541473239;20.995004200422322;0.16163793103448276
6;3;0.25;6;274.53654176032666;984.8197560470311;34926.30340841715;15.013555496523491;0.16163793103448276
5;6;0.44;4;257.32292761455335;798.5968841286657;21748.180492020572;9.348891711444876;0.12761466639820407
5;5;0.69;5;203.1194308937131;1364.7386147183377;35806.162088722;15.391960303105;0.13469827586206898
12;7;0.99;2;266.2251430728112;1485.5904659014718;37016.02826299801;15.912113386200934;0.18857758620689655
14;9;1.36;1;264.2603400560722;1623.8483228054774;38451.78591558106;16.529372897650106;0.2027106376166298
13;10;1.82;3;275.0492455146373;1772.9240452155832;46115.8049017017;19.823731007965414;0.21551724137931036
11;4;0.85;3;263.9813670520462;1161.0747802511858;30190.672168361794;12.978116362219597;0.18857758620689657
7;4;0.54;6;207.402994160395;1044.4984403525632;34223.28657539608;14.711448757090338;0.17536378185786017
9;5;0.56;4;260.3783572669029;1247.9611587960521;29792.11604964373;12.806835353844528;0.17510775862068967
10;8;0.71;4;268.79278005846965;1536.5250270168667;44884.63880682886;19.294433224815855;0.18857758620689655
8;8;1.04;4;258.1733108841412;1468.5158657280758;29795.659809780584;12.80845068985786;0.1616379310344828
9;9;1.46;4;272.0908957435758;1716.0895327703827;42874.766591834974;18.43057968632391;0.17510775862068967
13;9;1.91;1;197.99962841960803;1753.547873185434;33424.44907945435;14.368530846840855;0.18857758620689657
14;12;2.44;2;206.04687426987795;2035.6853024551847;41872.208162985036;17.999880725095935;0.21551724137931036
16;13;3.04;1;202.14964247695315;2093.915782319279;44302.27989368381;19.044504680733162;0.22898706896551724
12;5;1.9;2;258.99057864135784;1512.5591075493971;33331.25926103613;14.328261030907573;0.18857758620689657
5;1;0.81;7;267.35659748939395;1277.5612128799562;41938.00807998388;18.02768980139957;0.16163793103448276
2;2;0.3;7;279.6659662723246;922.1667533983803;39858.46158134237;17.133514750470976;0.13089626902822793
0;3;0.2;6;124.99987984358671;423.9694449188456;10101.20862519277;4.342238248306144;0.08081896551724138
4;4;0.36;4;138.8782505059708;725.025447651;21543.923412272736;9.26100401995436;0.10775862068965518
10;5;0.6;0;135.33736244328392;1030.940269941;23536.2364171625;10.117613620871417;0.13469827586206898
12;7;0.91;0;196.9158280941399;1170.5050414579111;25311.967168031373;10.881005113753625;0.16163793103448276
15;9;1.33;0;205.5581911586329;1728.6756463623224;43719.44404209998;18.793718547918253;0.20204741379310343
18;12;1.87;0;271.30364465513617;1976.9414429473823;45049.883559728885;19.365747852109866;0.24245689655172414
16;4;1.04;2;278.57925743316366;1726.547773928603;45235.58889706113;19.44541065522202;0.24245689655172414
9;4;0.57;6;259.8509510018027;957.5262649011618;25183.88446615365;10.825806117128739;0.20204741379310345
8;7;0.59;6;273.8137389735695;1289.0729281316676;42282.08593097;18.175539857611525;0.20071649602120586
7;7;0.88;5;266.0681925554221;1512.0734343892568;37412.1879509111;16.082411187915;0.16218664504900532
6;8;1.23;6;266.57608696069633;1638.4859410831768;37317.267615344776;16.041716929827523;0.1616379310344828
10;8;1.63;4;275.3370805491056;1724.7819453326088;39886.94395885443;17.146297750154385;0.18857758620689655
13;9;2.05;2;269.57199383784194;1790.0204199021016;42897.084843289544;18.44026016673882;0.20204741379310345
12;11;2.56;3;261.2532004962874;1824.9526522191998;40842.335372442336;17.557120218252347;0.20204741379310345
14;11;3.11;3;245.9390660447388;2334.8003086196536;51488.244939663186;22.133467538972155;0.22898706896551724
14;6;1.86;2;270.9239416357053;1635.3149289503194;45682.004199839306;19.63720822137709;0.21572947272772208
9;4;0.85;6;267.2337547498644;1258.8388594748426;38919.691328259636;16.73023496095386;0.2046633093247375
6;4;0.54;6;255.31133666383224;966.5119424814617;29344.436096034016;12.614237684858708;0.16723756752328311
3;6;0.66;6;251.015992653602;846.3094239990392;22096.68066847954;9.498709552330212;0.12122844827586207
2;6;0.96;7;255.14729938972056;1381.1218371383345;29027.998533119222;12.478441764772349;0.12122844827586207
10;6;1.26;1;263.40581088064704;1442.7131439169455;36368.69406411964;15.63385027576065;0.14816810344827588
8;6;1.56;2;209.24153911853324;1448.1535418783483;40931.71694529927;17.59521909984047;0.13469827586206898
7;7;1.87;3;200.90795221749227;1235.642530507447;30028.903141992127;12.908560753139412;0.13469827586206895
10;9;2.24;1;191.1405186845654;1300.9689745134883;21695.548916591146;9.326577008427186;0.14816810344827586
6;2;1.13;3;264.41280899611723;1217.080498446027;38187.01718824708;16.415286241932797;0.12122844827586207
0;1;0.11;7;277.2107298171621;785.0530527676985;33067.48110672003;14.214367254177805;0.10366477884107093
1;1;0.05;5;208.31195301284808;592.3028279523453;21932.99576676946;9.428132889228095;0.08412832553488025
6;4;0.12;3;274.49244684284406;843.8862820963643;30688.74548026515;13.191918732437571;0.12122844827586207
11;5;0.31;1;275.2656238158744;1133.3039408405807;35914.55335046562;15.438403402965683;0.16163793103448276
11;6;0.56;2;269.06049549284535;1273.955810389647;36136.035622917596;15.53371965942652;0.17510775862068967
9;8;0.87;3;203.07493091277973;1374.4923372744715;35049.46238575513;15.066706507684117;0.16163793103448276
8;8;1.23;5;268.89088734096856;1522.0291795978644;36853.3800181786;15.842214460623504;0.17510775862068967
17;11;1.65;1;282.80678853786605;2162.610790847223;56025.259132130646;24.083533704380898;0.24245689655172414
14;5;0.79;3;264.40882165816333;1390.538646663109;36866.51381869249;15.847805066694717;0.22898706896551727
8;5;0.33;7;270.5259026958521;1326.8681180258206;43615.37245946677;18.748708508029537;0.20204741379310345
8;5;0.46;6;267.1301388466323;1419.0342273540477;41679.06510869043;17.916444054307924;0.18857758620689657
8;6;0.74;4;270.45405594142954;1255.258445323887;37240.995689931086;16.008611873067448;0.16163793103448276
9;10;1.12;4;264.5804949237856;1575.1726692384495;38393.021465951526;16.504038770307762;0.17510775862068967
11;9;1.57;2;263.25425391515773;1817.7893774497504;40636.575143882015;17.468614564535482;0.17510775862068967
12;9;2.02;2;273.42402329010184;2068.99565995408;50731.41305358582;21.807988505990664;0.18857758620689655
12;10;2.47;3;257.6952372802208;1806.5296239951238;34995.22494888854;15.04373560850765;0.20204741379310343
11;12;2.99;3;188.60317950046573;1919.3949537838905;34723.31941825478;14.92690238085941;0.18857758620689655
8;3;1.64;3;209.63632285918413;1448.126174404057;37866.9417489177;16.27785231219521;0.14816810344827586
2;1;0.67;7;255.73021408666023;715.9347826595141;22309.138425039702;9.589973563725486;0.12122844827586207
1;1;0.14;6;262.08374174912285;625.801245998224;29907.886000257175;12.856129698768681;0.09428879310344827
2;1;0.08;4;197.15642274194389;428.1141339987661;16134.747183486375;6.935695286658683;0.08081896551724138
10;5;0.21;0;262.42986107038143;852.5365129482251;26070.499991372963;11.206815653100465;0.13469827586206898
11;5;0.44;1;281.0011313598974;1437.1067770369066;48018.089248618;20.64122098404925;0.16163793103448276
12;6;0.69;1;264.59112014514784;1371.7004448816465;31446.37940150724;13.517955161961183;0.17510775862068967
12;8;1.06;2;271.0946952343703;1525.7386222799364;37767.2387306094;16.235028114064892;0.18857758620689655
14;9;1.49;2;257.51250696797206;1599.8044508093853;29033.9791006703;12.481156602519963;0.21551724137931036
12;3;0.73;2;265.5176935033584;1255.0236158456269;39200.54908130581;16.850955473270126;0.18857758620689655
5;5;0.43;7;266.2963258071287;1235.0931059139334;42037.93486408887;18.070572323884267;0.16163793103448276
6;6;0.53;5;205.76607535211667;1479.435752794719;39477.287390914724;16.97005773272316;0.14816810344827588
6;6;0.78;4;204.40922719893626;1262.9280111403982;32541.138320437974;13.98842955877044;0.13469827586206898
9;8;1.09;2;197.26857219191106;1205.1039567852101;27492.58528600025;11.818335898322724;0.14816810344827588
12;8;1.48;1;261.1951170234454;1550.7963106126451;31965.126486817775;13.741060189428104;0.17510775862068967
14;10;1.92;1;275.1413279478015;1962.9495529621045;48922.33923763968;21.030279824679198;0.20204741379310348
13;9;2.37;1;196.1675218190767;1870.1472857035806;39684.71519228704;17.059487222790565;0.19694274751634389
13;13;2.86;3;249.02303354625198;1795.8414933732774;29736.61100622853;12.783310972321829;0.21551724137931033
11;5;1.54;3;270.62538872465325;1785.0875115742147;43182.02064766699;18.562731162845942;0.18857758620689655
6;2;0.5;6;255.5249641641169;1101.8154490666973;33061.62766951103;14.212086627419657;0.16326797689795894
3;3;0.27;7;272.1219172628192;815.1064205145586;31001.57762243312;13.326427093923582;0.13469827586206898
3;3;0.38;6;263.5038837792353;903.683886080184;28848.47084778713;12.4009178300789;0.12197681280095456
7;6;0.59;4;266.25433075888964;1099.8061257079726;27042.84391443449;11.624976078051166;0.16009532952149164
8;6;0.89;3;269.692580780267;1365.008231306101;34536.06349502268;14.846023113184017;0.14816810344827586
9;7;1.19;3;207.96487905804997;1566.4334898349118;39125.569258026364;16.81891223104708;0.16163793103448276
9;8;1.58;3;194.0711581666099;1407.9411997146608;29210.56283969268;12.556927456008186;0.16163793103448276
14;11;2.06;1;267.06718396517704;1867.5230071232183;44296.065039339854;19.04162917418004;0.20204741379310345
11;3;0.91;3;275.83393107360604;1411.059227629345;39234.34117189994;16.865657680462093;0.18857758620689657
4;3;0.37;7;266.54123146668235;574.6310476095057;18961.93066210316;8.15104445385112;0.15568888178371337
3;5;0.4;6;196.0144081678822;705.1847487570244;19075.478043341893;8.199961507163085;0.12934794678056788
8;8;0.76;3;196.41272309944236;1263.6613018087578;25215.45712550274;10.839557903016633;0.14816810344827586
11;9;1.16;1;196.97398303306716;1644.7561847635661;32099.09624721985;13.798741635652341;0.16163793103448276
10;10;1.59;2;250.0011256588064;1607.2010305470249;30672.06489470598;13.18527551159153;0.16163793103448276
12;10;2.06;1;266.4610900536415;1866.5865562564682;39221.44492376824;16.860353194414397;0.18440025518127878
15;10;2.56;1;274.3373884994591;2232.469605027548;49763.41262547653;21.391969440534528;0.21551724137931036
17;11;3.11;1;248.92093331563996;2352.561886674486;52164.19391021458;22.424080577373502;0.24245689655172414
12;4;1.97;3;265.3777598287599;1447.354900619708;37581.245235312366;16.1550485834602;0.20204741379310345
5;2;0.9;7;253.0534566070204;1190.1125279002586;35196.34477217804;15.129763022011872;0.16163793103448276
2;3;0.36;7;261.2798340759571;973.7364645714774;29168.030220771696;12.538413123369867;0.13256076793474977
1;3;0.41;7;263.91531598387496;950.8808179626088;28626.327877251086;12.305450233804233;0.11553848659263506
6;4;0.56;4;263.3940014889651;1041.829042415972;28006.41535314318;12.039078209980921;0.13469827586206898
9;5;0.8;1;203.50158770047727;860.8424409363049;26053.760473077244;11.199623250858867;0.13469827586206898
11;8;1.13;1;207.2553280866728;1554.028939015623;37192.42801789127;15.987965709044055;0.16163793103448276
14;10;1.52;1;200.10578351087196;1722.480829809192;35479.0525508974;15.251611019274524;0.20204741379310345
17;11;2.02;0;202.4879538515304;2165.0031686757507;46102.969073242115;19.818537131338882;0.22898706896551727
13;6;0.99;2;272.6473649296571;1266.4242993895023;34967.30445268096;15.031345002630271;0.20204741379310345
6;5;0.58;6;273.92231442414857;1434.4857048104304;42598.96681030737;18.311861771839446;0.16163793103448276
5;4;0.57;6;267.1245753763726;1433.1268419299513;49527.27969111144;21.28992561661962;0.15649430935409914
8;5;0.72;4;263.1598271861111;1240.30560145961;35369.447500744005;15.204193560160222;0.16163793103448276
6;6;0.99;4;193.4600071327891;1134.2969820745816;30152.575146859373;12.96162243978872;0.13469827586206898
8;8;1.33;3;199.56762652895623;1393.5114236690445;29936.728564619058;12.869056271205665;0.14816810344827586
10;8;1.68;2;200.55591435546302;1546.9699262957297;32690.844116940534;14.053002330547063;0.16163793103448276
11;9;2.04;2;257.12520269714;1704.2583107785306;34882.481196057175;14.9951727243563;0.17510775862068967
12;9;2.46;2;268.1820535437261;1466.9121446913782;35779.55239641415;15.380677857606692;0.18857758620689655
10;3;1.43;2;257.3175100664057;1121.6087018336893;26677.94312940346;11.468132540262474;0.16163793103448276
3;3;0.65;8;275.7405865580396;1142.566067928052;40472.21790942733;17.397525728628914;0.14816810344827588
5;3;0.22;6;257.64445990044163;1057.9370186163624;36530.11916502046;15.702970811335803;0.14816810344827586
7;4;0.34;4;212.06857554398707;1017.9531891283225;35075.152153697636;15.077493051795766;0.14816810344827586
7;6;0.55;5;267.8634255338984;1224.7233829863908;35724.42444379061;15.35677354038205;0.16163793103448276
10;8;0.88;3;264.0274007279814;1264.8999735295433;32416.42772240053;13.934881300806632;0.17510775862068967
12;9;1.31;2;200.23018614884603;1492.6290344206277;34988.999943139395;15.040876275052572;0.18857758620689657
13;10;1.8;1;260.0188216463772;1668.9349810790463;34253.11193097471;14.724633279993249;0.18857758620689657
13;11;2.34;2;242.31250149148417;1930.8961255962477;36826.293836189325;15.83084795494434;0.20204741379310345
11;4;1.29;3;278.6972572729895;1518.10749834829;44475.86573259239;19.118712914615575;0.18857758620689655
3;2;0.6;8;261.63385099229856;655.3042398760804;21661.98272512982;9.311777352723492;0.14816810344827586
1;5;0.32;8;196.6727669193483;703.8335937617012;19077.602849754447;8.200872624505156;0.12122844827586207
6;6;0.57;3;259.42323037029183;1122.5353835434385;27444.139500110483;11.79748122364358;0.12122844827586207
7;5;0.82;3;203.1900546979019;1300.1356420731704;32474.59201336062;13.959894030925488;0.13469827586206898
12;7;1.12;1;264.2266630590908;1489.9539155279158;38820.98948568191;16.687960013049278;0.17510775862068967
14;9;1.46;1;274.43265467227104;1705.8307906412952;43813.06118133284;18.833893592211993;0.20204741379310343
15;11;1.94;1;212.1178780615037;1712.587971826361;44896.462411790606;19.299584423166912;0.21551724137931033
17;13;2.54;1;241.87228530711877;1896.9738327237123;34230.821472445255;14.715197170017525;0.24245689655172414
15;7;1.46;2;264.8216979471483;1791.864262602462;41925.04957017283;18.022436348236617;0.22898706896551724
8;2;0.77;7;268.4493291525997;1424.5189561250008;51054.74547442293;21.946541234584124;0.20204741379310345
7;4;0.4;6;251.3938716959051;1040.6180376762295;28527.77134680061;12.263230611974926;0.17510775862068967
5;3;0.37;7;280.66366022873103;1426.6519270929057;49315.418196201754;21.19885487390036;0.16163793103448276
3;4;0.51;7;274.82283726907673;1158.6743497897453;35430.67694800423;15.230423931267794;0.13469827586206898
4;4;0.67;6;267.4001231098253;912.8961464930014;25162.83712500863;10.816687037081437;0.13469827586206898
6;6;0.95;3;250.54799443022245;921.8402327902309;19690.557335131765;8.464489962803597;0.12122844827586207
6;7;1.25;3;132.01339275031938;1292.4508553512296;24082.549992183092;10.352601241552179;0.12122844827586207
10;8;1.6;1;203.96213101240426;1454.0018425745993;35413.979650385736;15.223422105800118;0.14816810344827586
6;0;0.41;2;265.7250592016414;977.0815434068612;32142.779004452626;13.817022719473623;0.10775862068965518
2;2;0.02;5;265.9427517742142;730.4918942233732;29747.27355925574;12.787189486969462;0.09428879310344827
1;3;0.08;6;257.04266614076755;577.992313384905;19159.592404153358;8.23606586999093;0.09428879310344827
2;2;0.18;4;184.93583369560443;600.0938010679075;16783.52646779246;7.214690466844797;0.08081896551724138
5;3;0.32;2;193.74474236568994;892.380313795534;23414.44950184904;10.065154635128897;0.09428879310344829
5;3;0.47;3;199.78929383683294;1014.3492072185934;26059.513328485584;11.202211944485956;0.10775862068965518
7;4;0.62;2;260.85412108840836;1047.9325440169027;29262.20363549005;12.578870880753346;0.12122844827586207
11;7;0.83;1;267.4035867437601;1135.5468144162592;31560.66834350567;13.566931706020098;0.16163793103448276
14;7;1.17;0;258.150060133364;1369.3566587218922;36414.64980473991;15.653514971952037;0.18857758620689657
10;3;0.32;3;263.17132350056613;958.5154179042339;29682.40217564495;12.759446712817853;0.17510775862068967
5;4;0.24;8;285.3648442099492;1393.4537629840909;51136.36269321374;21.981558185384408;0.17510775862068964
7;5;0.44;5;267.4632273369375;1231.6593733953118;38220.65843923623;16.429699558641154;0.16270284427430454
8;7;0.72;5;263.11020027345955;1061.51878250398;28462.563222212237;12.235156572418255;0.17510775862068967
11;10;1.14;2;250.22365092920325;1254.4715901436261;25298.903925251972;10.875425578258177;0.17510775862068967
